Ente;Liste/Gruppi;Voti;Year
PUGLIA;FRATELLI D'ITALIA CON GIORGIA MELONI;75251;2018
PUGLIA;NOI CON L'ITALIA - UDC;59665;2018
PUGLIA;PARTITO DEMOCRATICO;281639;2018
PUGLIA;+EUROPA;22567;2018
PUGLIA;ITALIA EUROPA INSIEME;12269;2018
PUGLIA;CIVICA POPOLARE LORENZIN;11269;2018
PUGLIA;LIBERI E UGUALI;60269;2018
PUGLIA;POTERE AL POPOLO!;18404;2018
PUGLIA;CASAPOUND ITALIA;13601;2018
PUGLIA;IL POPOLO DELLA FAMIGLIA;12094;2018
PUGLIA;ITALIA AGLI ITALIANI;11753;2018
PUGLIA;PARTITO COMUNISTA;7585;2018
PUGLIA;PARTITO REPUBBLICANO ITALIANO - ALA;2269;2018
PUGLIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1741;2018
BASILICATA;MOVIMENTO 5 STELLE;123118;2018
BASILICATA;FORZA ITALIA;36226;2018
BASILICATA;LEGA;20591;2018
BASILICATA;FRATELLI D'ITALIA CON GIORGIA MELONI;10628;2018
BASILICATA;NOI CON L'ITALIA - UDC;7083;2018
BASILICATA;PARTITO DEMOCRATICO;49462;2018
BASILICATA;CIVICA POPOLARE LORENZIN;4162;2018
BASILICATA;+EUROPA;3931;2018
BASILICATA;ITALIA EUROPA INSIEME;3648;2018
BASILICATA;LIBERI E UGUALI;16305;2018
BASILICATA;POTERE AL POPOLO!;3554;2018
BASILICATA;IL POPOLO DELLA FAMIGLIA;1831;2018
BASILICATA;CASAPOUND ITALIA;1674;2018
BASILICATA;PARTITO COMUNISTA;1520;2018
BASILICATA;SMS - STATO MODERNO SOLIDALE;1384;2018
BASILICATA;LISTA DEL POPOLO PER LA COSTITUZIONE;1192;2018
CALABRIA;MOVIMENTO 5 STELLE;369365;2018
CALABRIA;FORZA ITALIA;181849;2018
CALABRIA;LEGA;49797;2018
CALABRIA;FRATELLI D'ITALIA CON GIORGIA MELONI;34863;2018
CALABRIA;NOI CON L'ITALIA - UDC;13197;2018
CALABRIA;PARTITO DEMOCRATICO;123206;2018
CALABRIA;+EUROPA;6870;2018
CALABRIA;ITALIA EUROPA INSIEME;5438;2018
CALABRIA;CIVICA POPOLARE LORENZIN;4298;2018
CALABRIA;LIBERI E UGUALI;23101;2018
CALABRIA;POTERE AL POPOLO!;8692;2018
CALABRIA;CASAPOUND ITALIA;5872;2018
CALABRIA;IL POPOLO DELLA FAMIGLIA;5187;2018
CALABRIA;PARTITO COMUNISTA;4612;2018
CALABRIA;ITALIA AGLI ITALIANI;4103;2018
CALABRIA;PARTITO VALORE UMANO;2922;2018
CALABRIA;DESTRE UNITE - FORCONI;1769;2018
CALABRIA;PER UNA SINISTRA RIVOLUZIONARIA;1371;2018
CALABRIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1272;2018
SICILIA;MOVIMENTO 5 STELLE;1055015;2018
SICILIA;FORZA ITALIA;454303;2018
SICILIA;LEGA;119512;2018
SICILIA;FRATELLI D'ITALIA CON GIORGIA MELONI;82177;2018
SICILIA;NOI CON L'ITALIA - UDC;48186;2018
SICILIA;PARTITO DEMOCRATICO;255821;2018
SICILIA;+EUROPA;24682;2018
SICILIA;CIVICA POPOLARE LORENZIN;12863;2018
SICILIA;ITALIA EUROPA INSIEME;6735;2018
SICILIA;LIBERI E UGUALI;64975;2018
SICILIA;IL POPOLO DELLA FAMIGLIA;22542;2018
SICILIA;POTERE AL POPOLO!;15666;2018
SICILIA;ITALIA AGLI ITALIANI;12569;2018
SICILIA;CASAPOUND ITALIA;10895;2018
SICILIA;PARTITO VALORE UMANO;3753;2018
SICILIA;PARTITO REPUBBLICANO ITALIANO - ALA;2498;2018
SICILIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1863;2018
SARDEGNA;MOVIMENTO 5 STELLE;341177;2018
SARDEGNA;FORZA ITALIA;114003;2018
SARDEGNA;LEGA;93812;2018
SARDEGNA;FRATELLI D'ITALIA CON GIORGIA MELONI;34722;2018
SARDEGNA;NOI CON L'ITALIA - UDC;8852;2018
SARDEGNA;PARTITO DEMOCRATICO;123887;2018
SARDEGNA;+EUROPA;12694;2018
SARDEGNA;ITALIA EUROPA INSIEME;4806;2018
SARDEGNA;CIVICA POPOLARE LORENZIN;3124;2018
SARDEGNA;LIBERI E UGUALI;23952;2018
SARDEGNA;AUTODETERMINATZIONE;20468;2018
SARDEGNA;POTERE AL POPOLO!;7480;2018
SARDEGNA;CASAPOUND ITALIA;6775;2018
SARDEGNA;IL POPOLO DELLA FAMIGLIA;5531;2018
SARDEGNA;PARTITO COMUNISTA;5140;2018
SARDEGNA;PARTITO VALORE UMANO;2929;2018
VALLE D'AOSTA - 01;PD-UV-UVP-EPAV;15958;2018
VALLE D'AOSTA - 01;MOVIMENTO 5 STELLE;14398;2018
VALLE D'AOSTA - 01;LEGA;11004;2018
VALLE D'AOSTA - 01;POUR TOUS PER TUTTI PE TCHEUT;9659;2018
VALLE D'AOSTA - 01;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;5223;2018
VALLE D'AOSTA - 01;RISPOSTA CIVICA;1911;2018
VALLE D'AOSTA - 01;POTERE AL POPOLO!;1688;2018
VALLE D'AOSTA - 01;CASAPOUND ITALIA;1207;2018
VALLE D'AOSTA - 01;PARTITO VALORE UMANO;890;2018
PIEMONTE;DC;565536;1992
PIEMONTE;LEGA LOMBARDA;420266;1992
PIEMONTE;PDS;381315;1992
PIEMONTE;PSI;346392;1992
PIEMONTE;RIFONDAZIONE COMUNISTA;197967;1992
PIEMONTE;PLI;159076;1992
PIEMONTE;PRI;134563;1992
PIEMONTE;MSI-DN;124411;1992
PIEMONTE;FEDERAZIONE DEI VERDI;85465;1992
PIEMONTE;LEGA ALPINA PIEMONT;73297;1992
PIEMONTE;PSDI-LEGA NUOVA;51029;1992
PIEMONTE;PARTITO PENSIONATI;44710;1992
PIEMONTE;LISTA REFERENDUM;42257;1992
PIEMONTE;LA LEGA CAS-PENS.;34420;1992
PIEMONTE;VERDI-VERDI;29217;1992
PIEMONTE;FEDERALISMO-PENS.UV.;9362;1992
VALLE D'AOSTA;L.VALLE D'AOSTA;34150;1992
VALLE D'AOSTA;GRUPPO DOLCHI-FOSSON;31175;1992
VALLE D'AOSTA;FEDERAZIONE DEI VERDI;4580;1992
VALLE D'AOSTA;MSI-DN;2149;1992
LOMBARDIA;DC;1414109;1992
LOMBARDIA;LEGA LOMBARDA;1150022;1992
LOMBARDIA;PDS;726737;1992
LOMBARDIA;PSI;694008;1992
LOMBARDIA;RIFONDAZIONE COMUNISTA;316355;1992
LOMBARDIA;PRI;232292;1992
LOMBARDIA;MSI-DN;197710;1992
LOMBARDIA;FEDERAZIONE DEI VERDI;175721;1992
LOMBARDIA;PLI;143473;1992
LOMBARDIA;LEGA ALPINA LUMBARDA;119153;1992
LOMBARDIA;LISTA PANNELLA;87547;1992
LOMBARDIA;PARTITO PENSIONATI;75210;1992
LOMBARDIA;LA LEGA CAS-PENS.;65712;1992
LOMBARDIA;PSDI-LEGA NUOVA;64393;1992
LOMBARDIA;LG.LOMB.EUR.T.LIB.;52366;1992
LOMBARDIA;LISTA REFERENDUM;43894;1992
LOMBARDIA;ALLEANZA LOMBARDA AUTONOMIA;32748;1992
LOMBARDIA;CPA;15319;1992
LOMBARDIA;FEDERALISMO-PENS.UV.;8187;1992
LOMBARDIA;MOVIMENTO DELLE LIBERTA';6793;1992
TRENTINO-ALTO ADIGE;PPST;168113;1992
TRENTINO-ALTO ADIGE;DC;121305;1992
TRENTINO-ALTO ADIGE;LEGA LOMBARDA;47431;1992
TRENTINO-ALTO ADIGE;PSI;45143;1992
TRENTINO-ALTO ADIGE;FEDERAZIONE DEI VERDI;39546;1992
TRENTINO-ALTO ADIGE;SENZA CONFINI;36115;1992
TRENTINO-ALTO ADIGE;MSI-DN;31147;1992
TRENTINO-ALTO ADIGE;PRI;19124;1992
TRENTINO-ALTO ADIGE;FEDERALISMO-PENS.UV.;13334;1992
TRENTINO-ALTO ADIGE;PLI;11146;1992
VENETO;DC;908803;1992
VENETO;LEGA LOMBARDA;464310;1992
VENETO;PDS;320180;1992
VENETO;PSI;302352;1992
VENETO;LEGA AUT.VENETA;142446;1992
VENETO;RIFONDAZIONE COMUNISTA;122244;1992
VENETO;PRI;120001;1992
VENETO;MSI-DN;98357;1992
VENETO;FEDERAZIONE DEI VERDI;93985;1992
VENETO;PLI;53754;1992
VENETO;MOV.VEN.REG.AUT;50938;1992
VENETO;UNION VENETO;42967;1992
VENETO;PSDI;41187;1992
VENETO;LISTA REFERENDUM;30970;1992
VENETO;PARTITO PENSIONATI;25058;1992
VENETO;VERDI FEDERALISTI;22220;1992
VENETO;CPA;20550;1992
VENETO;FEDERALISMO-PENS.UV.;3459;1992
FRIULI-VENEZIA GIULIA;DC;235728;1992
FRIULI-VENEZIA GIULIA;PSI;119360;1992
FRIULI-VENEZIA GIULIA;LEGA LOMBARDA;112638;1992
FRIULI-VENEZIA GIULIA;PDS;89109;1992
FRIULI-VENEZIA GIULIA;MSI-DN;53694;1992
FRIULI-VENEZIA GIULIA;RIFONDAZIONE COMUNISTA;43211;1992
FRIULI-VENEZIA GIULIA;PRI;33567;1992
FRIULI-VENEZIA GIULIA;FEDERAZIONE DEI VERDI;29907;1992
FRIULI-VENEZIA GIULIA;PSDI;18809;1992
FRIULI-VENEZIA GIULIA;PLI;17423;1992
FRIULI-VENEZIA GIULIA;LISTA REFERENDUM;8993;1992
FRIULI-VENEZIA GIULIA;VERDI FEDERALISTI;6922;1992
FRIULI-VENEZIA GIULIA;FEDERALISMO-PENS.UV.;6731;1992
LIGURIA;DC;241365;1992
LIGURIA;PDS;212637;1992
LIGURIA;LEGA LOMBARDA;150890;1992
LIGURIA;PSI;124776;1992
LIGURIA;RIFONDAZIONE COMUNISTA;89780;1992
LIGURIA;PRI;65367;1992
LIGURIA;MSI-DN;50062;1992
LIGURIA;FEDERAZIONE DEI VERDI;41343;1992
LIGURIA;PLI;30580;1992
LIGURIA;PARTITO PENSIONATI;20082;1992
LIGURIA;LA LEGA CAS-PENS.;16682;1992
LIGURIA;PSDI;15184;1992
LIGURIA;LISTA REFERENDUM;15046;1992
LIGURIA;CPA;7324;1992
LIGURIA;FEDERALISMO-PENS.UV.;3389;1992
EMILIA-ROMAGNA;PDS;895450;1992
EMILIA-ROMAGNA;DC;524339;1992
EMILIA-ROMAGNA;PSI;287129;1992
EMILIA-ROMAGNA;LEGA LOMBARDA;244962;1992
EMILIA-ROMAGNA;RIFONDAZIONE COMUNISTA;215715;1992
EMILIA-ROMAGNA;PRI;160718;1992
EMILIA-ROMAGNA;MSI-DN;96268;1992
EMILIA-ROMAGNA;FEDERAZIONE DEI VERDI;77292;1992
EMILIA-ROMAGNA;PLI;54697;1992
EMILIA-ROMAGNA;PSDI-LEGA NUOVA;41927;1992
EMILIA-ROMAGNA;LISTA REFERENDUM;28685;1992
EMILIA-ROMAGNA;PARTITO PENSIONATI;27485;1992
EMILIA-ROMAGNA;CPA;9071;1992
EMILIA-ROMAGNA;MOV.EUR.AUTOMOB.;3678;1992
EMILIA-ROMAGNA;FEDERALISMO-PENS.UV.;2251;1992
TOSCANA;PDS;694868;1992
TOSCANA;DC;512773;1992
TOSCANA;PSI;287934;1992
TOSCANA;RIFONDAZIONE COMUNISTA;233791;1992
TOSCANA;PRI;115195;1992
TOSCANA;MSI-DN;108700;1992
TOSCANA;LEGA LOMBARDA;65170;1992
TOSCANA;FEDERAZIONE DEI VERDI;64081;1992
TOSCANA;PLI;38723;1992
TOSCANA;CPA;36364;1992
TOSCANA;PSDI-LEGA NUOVA;33923;1992
TOSCANA;LISTA REFERENDUM;28009;1992
TOSCANA;PARTITO PENSIONATI;20302;1992
TOSCANA;MOV.AUT.TOSCANO;6546;1992
TOSCANA;LA LEGA CAS-PENS.;5078;1992
TOSCANA;MOV.POL.DIF.AUTOMOB.;3266;1992
TOSCANA;FEDERALISMO-PENS.UV.;3094;1992
UMBRIA;PDS;162631;1992
UMBRIA;DC;123120;1992
UMBRIA;PSI;85738;1992
UMBRIA;RIFONDAZIONE COMUNISTA;49914;1992
UMBRIA;MSI-DN;31193;1992
UMBRIA;PRI;18724;1992
UMBRIA;FEDERAZIONE DEI VERDI;11463;1992
UMBRIA;LEGA LOMBARDA;7627;1992
UMBRIA;PLI;6920;1992
UMBRIA;CPA;6679;1992
UMBRIA;LISTA REFERENDUM;5489;1992
UMBRIA;PSDI;4656;1992
UMBRIA;FEDERALISMO-PENS.UV.;1141;1992
MARCHE;DC;277928;1992
MARCHE;PDS;219671;1992
MARCHE;PSI;123713;1992
MARCHE;RIFONDAZIONE COMUNISTA;74117;1992
MARCHE;MSI-DN;55423;1992
MARCHE;PRI;43409;1992
MARCHE;FEDERAZIONE DEI VERDI;26852;1992
MARCHE;PSDI;14109;1992
MARCHE;PLI;12128;1992
MARCHE;LEGA LOMBARDA;10529;1992
MARCHE;LISTA REFERENDUM;10213;1992
MARCHE;CPA;9523;1992
MARCHE;LEGA MARCHE;7578;1992
MARCHE;FEDERALISMO-PENS.UV.;1914;1992
LAZIO;DC;866400;1992
LAZIO;PDS;609470;1992
LAZIO;PSI;384975;1992
LAZIO;MSI-DN;328177;1992
LAZIO;RIFONDAZIONE COMUNISTA;201638;1992
LAZIO;PRI;173339;1992
LAZIO;FEDERAZIONE DEI VERDI;115054;1992
LAZIO;PLI;82913;1992
LAZIO;PSDI;81297;1992
LAZIO;LISTA PANNELLA;68134;1992
LAZIO;LISTA REFERENDUM;44680;1992
LAZIO;LEGA LOMBARDA;20223;1992
LAZIO;VERDI FEDERALISTI;17909;1992
LAZIO;PART.AMORE;16875;1992
LAZIO;FEDERALISMO-PENS.UV.;14475;1992
LAZIO;LA LEGA CAS-PENS.;12435;1992
LAZIO;LEGA LAZIO;7445;1992
LAZIO;LEGA DELLE LEGHE;5968;1992
LAZIO;LEGA D'AZIONE MERIDIONALE;3048;1992
ABRUZZO;DC;275719;1992
ABRUZZO;PDS;148514;1992
ABRUZZO;PSI;102951;1992
ABRUZZO;MSI-DN;57786;1992
ABRUZZO;RIFONDAZIONE COMUNISTA;50658;1992
ABRUZZO;PRI;27202;1992
ABRUZZO;FEDERAZIONE DEI VERDI;25091;1992
ABRUZZO;PLI;15955;1992
ABRUZZO;PSDI;13321;1992
ABRUZZO;LEGA LOMBARDA;5860;1992
ABRUZZO;FEDERALISMO-PENS.UV.;2169;1992
MOLISE;DC;81779;1992
MOLISE;LISTA PER IL MOLISE;48352;1992
MOLISE;PSI;26177;1992
MOLISE;MSI-DN;13784;1992
MOLISE;PARTITO PENSIONATI;3042;1992
MOLISE;LEGA LOMBARDA;1701;1992
MOLISE;FEDERALISMO-PENS.UV.;846;1992
CAMPANIA;DC;901997;1992
CAMPANIA;PDS;409904;1992
CAMPANIA;PSI;294098;1992
CAMPANIA;MSI-DN;276670;1992
CAMPANIA;PSI;209306;1992
CAMPANIA;RIFONDAZIONE COMUNISTA;154416;1992
CAMPANIA;PRI;147511;1992
CAMPANIA;PSDI;113817;1992
CAMPANIA;PLI;103745;1992
CAMPANIA;FEDERAZIONE DEI VERDI;91190;1992
CAMPANIA;LISTA REFERENDUM;29229;1992
CAMPANIA;CPA;11565;1992
CAMPANIA;FEDERALISMO-PENS.UV.;10228;1992
CAMPANIA;LEGA D'AZIONE MERIDIONALE;9715;1992
CAMPANIA;LEGA DELLE LEGHE;9682;1992
CAMPANIA;LEGA LOMBARDA;7871;1992
PUGLIA;DC;597432;1992
PUGLIA;PSI;356370;1992
PUGLIA;PDS;330686;1992
PUGLIA;MSI-DN;244523;1992
PUGLIA;RIFONDAZIONE COMUNISTA;128911;1992
PUGLIA;PSDI;112688;1992
PUGLIA;PRI;110814;1992
PUGLIA;FEDERAZIONE DEI VERDI;59108;1992
PUGLIA;PLI;55597;1992
PUGLIA;LEGA D'AZIONE MERIDIONALE;36228;1992
PUGLIA;LISTA REFERENDUM;27525;1992
PUGLIA;LEGA LOMBARDA;6547;1992
PUGLIA;FEDERALISMO-PENS.UV.;3459;1992
BASILICATA;DC;121272;1992
BASILICATA;PSI;59465;1992
BASILICATA;PDS;57546;1992
BASILICATA;MSI-DN;19088;1992
BASILICATA;RIFONDAZIONE COMUNISTA;18488;1992
BASILICATA;PSDI;12828;1992
BASILICATA;LEGA DELLE LEGHE;8401;1992
BASILICATA;PRI;7841;1992
BASILICATA;FEDERAZIONE DEI VERDI;5414;1992
BASILICATA;PLI;3682;1992
BASILICATA;LISTA PANNELLA;1696;1992
BASILICATA;LEGA LOMBARDA;979;1992
BASILICATA;LEGA D'AZIONE MERIDIONALE;778;1992
BASILICATA;LG.MERID.UN.NAZ.;492;1992
BASILICATA;FEDERALISMO-PENS.UV.;315;1992
CALABRIA;DC;306785;1992
CALABRIA;PSI;183051;1992
CALABRIA;PER LA CALABRIA;143976;1992
CALABRIA;MSI-DN;114610;1992
CALABRIA;RIFONDAZIONE COMUNISTA;100379;1992
CALABRIA;PSDI;59322;1992
CALABRIA;PLI;19898;1992
CALABRIA;LISTA PANNELLA;9331;1992
CALABRIA;LEGA LOMBARDA;5132;1992
CALABRIA;FEDERALISMO-PENS.UV.;4335;1992
SICILIA;DC;755723;1992
SICILIA;PSI;358887;1992
SICILIA;PDS;289391;1992
SICILIA;LA RETE-MOV.DEM.;239868;1992
SICILIA;MSI-DN;208140;1992
SICILIA;PSDI;144144;1992
SICILIA;PRI;128847;1992
SICILIA;RIFONDAZIONE COMUNISTA;111075;1992
SICILIA;PLI;110868;1992
SICILIA;FEDERAZIONE DEI VERDI;53253;1992
SICILIA;LISTA REFERENDUM;17328;1992
SICILIA;LEGA LOMBARDA;6522;1992
SICILIA;FEDERALISMO-PENS.UV.;5348;1992
SARDEGNA;DC;256381;1992
SARDEGNA;PDS;134779;1992
SARDEGNA;PSI;132048;1992
SARDEGNA;FEDERALISMO-PENS.UV.;80676;1992
SARDEGNA;RIFONDAZIONE COMUNISTA;63291;1992
SARDEGNA;MSI-DN;59323;1992
SARDEGNA;PSDI;31261;1992
SARDEGNA;FEDERAZIONE DEI VERDI;27958;1992
SARDEGNA;PRI;26628;1992
SARDEGNA;PLI;18581;1992
SARDEGNA;PARTIDU INDIP.;13426;1992
SARDEGNA;LEGA LOMBARDA;3781;1992
PIEMONTE;DC;850914;1953
PIEMONTE;PCI;458302;1953
PIEMONTE;PSI;291428;1953
PIEMONTE;ALTRI GRUPPI;180734;1953
PIEMONTE;PSDI;158396;1953
PIEMONTE;PLI;117881;1953
PIEMONTE;MSI;49042;1953
PIEMONTE;UNITA'POPOLARE;21077;1953
PIEMONTE;ALL.DEMOC.NAZIONALE;9352;1953
VALLE D'AOSTA;DC;25481;1953
VALLE D'AOSTA;AUT.AOSTA-PACE;16873;1953
VALLE D'AOSTA;MSI;2121;1953
VALLE D'AOSTA;PSDI;1792;1953
LOMBARDIA;DC;1739691;1953
LOMBARDIA;PCI;678804;1953
LOMBARDIA;PSI;648787;1953
LOMBARDIA;PSDI;215196;1953
LOMBARDIA;MSI;140327;1953
LOMBARDIA;PART.NAZ.MONARCHICO;124905;1953
LOMBARDIA;PLI;89513;1953
LOMBARDIA;UNITA'POPOLARE;45424;1953
LOMBARDIA;PRI;27178;1953
LOMBARDIA;ALL.DEMOC.NAZIONALE;13303;1953
LOMBARDIA;ALTRI GRUPPI;1082;1953
TRENTINO-ALTO ADIGE;DC;180038;1953
TRENTINO-ALTO ADIGE;EDELWEISS;107139;1953
TRENTINO-ALTO ADIGE;PSI;31138;1953
TRENTINO-ALTO ADIGE;PSDI;24377;1953
TRENTINO-ALTO ADIGE;MSI;13695;1953
TRENTINO-ALTO ADIGE;PCI;12689;1953
TRENTINO-ALTO ADIGE;PART.NAZ.MONARCHICO;5401;1953
TRENTINO-ALTO ADIGE;PLI;2575;1953
VENETO;DC;1082161;1953
VENETO;PCI;288667;1953
VENETO;PSI;272781;1953
VENETO;PSDI;108098;1953
VENETO;MSI;74098;1953
VENETO;PART.NAZ.MONARCHICO;49838;1953
VENETO;PLI;47477;1953
VENETO;UNITA'POPOLARE;19972;1953
VENETO;PRI;14557;1953
VENETO;ALL.DEMOC.NAZIONALE;9153;1953
FRIULI-VENEZIA GIULIA;DC;250481;1953
FRIULI-VENEZIA GIULIA;PCI;69783;1953
FRIULI-VENEZIA GIULIA;PSI;58877;1953
FRIULI-VENEZIA GIULIA;PSDI;36103;1953
FRIULI-VENEZIA GIULIA;MSI;30108;1953
FRIULI-VENEZIA GIULIA;PART.NAZ.MONARCHICO;15843;1953
FRIULI-VENEZIA GIULIA;UNITA'POPOLARE;12281;1953
FRIULI-VENEZIA GIULIA;PLI;5875;1953
LIGURIA;DC;378932;1953
LIGURIA;PCI;250342;1953
LIGURIA;PSI;148584;1953
LIGURIA;PSDI;64600;1953
LIGURIA;MSI;35659;1953
LIGURIA;PLI-PRI;31143;1953
LIGURIA;PART.NAZ.MONARCHICO;29666;1953
LIGURIA;ALL.DEMOC.NAZIONALE;5892;1953
LIGURIA;UNITA'POPOLARE;5444;1953
EMILIA-ROMAGNA;PCI;673482;1953
EMILIA-ROMAGNA;DC;516566;1953
EMILIA-ROMAGNA;PSI;324834;1953
EMILIA-ROMAGNA;DC-PRI;186334;1953
EMILIA-ROMAGNA;PSDI;143092;1953
EMILIA-ROMAGNA;MSI;58571;1953
EMILIA-ROMAGNA;ALTRI;52809;1953
EMILIA-ROMAGNA;PLI;31611;1953
EMILIA-ROMAGNA;UNITA'POPOLARE;27946;1953
EMILIA-ROMAGNA;PART.NAZ.MONARCHICO;19373;1953
EMILIA-ROMAGNA;ALL.DEMOC.NAZIONALE;14275;1953
TOSCANA;DC;650859;1953
TOSCANA;PCI;646348;1953
TOSCANA;PSI;283563;1953
TOSCANA;MSI;81921;1953
TOSCANA;PSDI;64984;1953
TOSCANA;PRI;59754;1953
TOSCANA;PLI;26508;1953
TOSCANA;PART.NAZ.MONARCHICO;22164;1953
TOSCANA;UNITA'POPOLARE;18258;1953
TOSCANA;ALL.DEMOC.NAZIONALE;2171;1953
UMBRIA;DC;139795;1953
UMBRIA;PCI;122672;1953
UMBRIA;PSI;104060;1953
UMBRIA;MSI;32000;1953
UMBRIA;ALTRI GRUPPI;13466;1953
UMBRIA;PART.NAZ.MONARCHICO;10910;1953
UMBRIA;PLI;3489;1953
UMBRIA;UNITA'POPOLARE;2680;1953
UMBRIA;ALL.DEMOC.NAZIONALE;1527;1953
MARCHE;DC;319038;1953
MARCHE;PCI;180022;1953
MARCHE;PSI;105703;1953
MARCHE;PRI;45533;1953
MARCHE;MSI;34703;1953
MARCHE;PSDI;13305;1953
MARCHE;UNITA'POPOLARE;9068;1953
MARCHE;PART.NAZ.MONARCHICO;5892;1953
MARCHE;PLI;4025;1953
MARCHE;ALL.DEMOC.NAZIONALE;3814;1953
LAZIO;DC;642361;1953
LAZIO;PCI;356111;1953
LAZIO;MSI;197544;1953
LAZIO;PART.NAZ.MONARCHICO;145790;1953
LAZIO;PSI;142018;1953
LAZIO;PSDI;58715;1953
LAZIO;PLI;54452;1953
LAZIO;PRI;49274;1953
LAZIO;ALTRI GRUPPI;44109;1953
LAZIO;ALL.DEMOC.NAZIONALE;7966;1953
LAZIO;UNITA'POPOLARE;6993;1953
ABRUZZI E MOLISE;DC;334985;1953
ABRUZZI E MOLISE;ALTRI GRUPPI;233500;1953
ABRUZZI E MOLISE;MSI;66374;1953
ABRUZZI E MOLISE;PART.NAZ.MONARCHICO;53907;1953
ABRUZZI E MOLISE;PLI;49350;1953
ABRUZZI E MOLISE;PSDI;21406;1953
ABRUZZI E MOLISE;PRI;8528;1953
ABRUZZI E MOLISE;UNITA'POPOLARE;3402;1953
CAMPANIA;DC;681460;1953
CAMPANIA;PART.NAZ.MONARCHICO;428795;1953
CAMPANIA;PCI;294803;1953
CAMPANIA;MSI;139423;1953
CAMPANIA;PSI;108398;1953
CAMPANIA;PLI;87570;1953
CAMPANIA;ALL.DEMOC.NAZIONALE;67469;1953
CAMPANIA;ALTRI GRUPPI;63616;1953
CAMPANIA;PSDI;50345;1953
CAMPANIA;PRI;5042;1953
PUGLIA;DC;546696;1953
PUGLIA;PCI;332195;1953
PUGLIA;PART.NAZ.MONARCHICO;222296;1953
PUGLIA;PSI;137204;1953
PUGLIA;MSI;122220;1953
PUGLIA;ALTRI GRUPPI;39284;1953
PUGLIA;PLI;32537;1953
PUGLIA;PSDI;6439;1953
PUGLIA;PRI;5584;1953
PUGLIA;ALL.DEMOC.NAZIONALE;4270;1953
BASILICATA;DC;96587;1953
BASILICATA;ALTRI GRUPPI;48235;1953
BASILICATA;PCI;43856;1953
BASILICATA;PART.NAZ.MONARCHICO;31818;1953
BASILICATA;MSI;22174;1953
BASILICATA;PSI;21284;1953
BASILICATA;PLI;7048;1953
CALABRIA;DC;331645;1953
CALABRIA;PCI;176989;1953
CALABRIA;PSI;89453;1953
CALABRIA;PART.NAZ.MONARCHICO;82737;1953
CALABRIA;MSI;80518;1953
CALABRIA;PLI;27946;1953
CALABRIA;ALTRI GRUPPI;12887;1953
CALABRIA;PSDI;10292;1953
CALABRIA;ALL.DEMOC.NAZIONALE;9836;1953
SICILIA;DC;710022;1953
SICILIA;PCI;325012;1953
SICILIA;PART.NAZ.MONARCHICO;271749;1953
SICILIA;MSI;249815;1953
SICILIA;ALTRI GRUPPI;140224;1953
SICILIA;PSI;123493;1953
SICILIA;PLI;107959;1953
SICILIA;PSDI;51299;1953
SICILIA;PRI;46263;1953
SICILIA;ALL.DEMOC.NAZIONALE;16817;1953
SARDEGNA;DC;249198;1953
SARDEGNA;SARDEGNA CON DUE SPIGHE;159562;1953
SARDEGNA;PART.NAZ.MONARCHICO;60044;1953
SARDEGNA;MSI;48872;1953
SARDEGNA;PARTITO SARDO D'AZIONE;34484;1953
SARDEGNA;PSDI;17533;1953
TRENTINO-ALTO ADIGE;L'UNIONE SVP;198156;2006;
TRENTINO-ALTO ADIGE;CASA DELLE LIBERTA';175139;2006;
TRENTINO-ALTO ADIGE;SVP;69581;2006;
TRENTINO-ALTO ADIGE;SVP;47914;2006;
TRENTINO-ALTO ADIGE;L'UNIONE;16942;2006;
TRENTINO-ALTO ADIGE;DIE FREIHEITLICHEN;16765;2006;
TRENTINO-ALTO ADIGE;PARTITO PENSIONATI;16381;2006;
TRENTINO-ALTO ADIGE;FIAMMA TRICOLORE;14819;2006;
TRENTINO-ALTO ADIGE;L'UNIONE;10686;2006;
TRENTINO-ALTO ADIGE;UNIONE POP. AUT.;7327;2006;
VALLE D'AOSTA;AUTONOMIE LIBERTE' DEMOCRATIE;32554;2006;
VALLE D'AOSTA;VALLEE D'AOSTE;23574;2006;
VALLE D'AOSTA;FORZA ITALIA - ALLEANZA NAZIONALE;11505;2006;
VALLE D'AOSTA;UNIONE DI CENTRO;2264;2006;
VALLE D'AOSTA;LEGA NORD VALLEE D'AOSTE;1574;2006;
VALLE D'AOSTA;PARTITO PENSIONATI;1046;2006;
VALLE D'AOSTA;ALTERNATIVA SOCIALE MUSSOLINI;775;2006;
VALLE D'AOSTA;FIAMMA TRICOLORE;416;2006;
PIEMONTE;DEMOCRATICI SINISTRA;453524;2006
PIEMONTE;DL.LA MARGHERITA;315191;2006
PIEMONTE;RIFONDAZIONE COMUNISTA;216804;2006
PIEMONTE;INSIEME CON L'UNIONE;118974;2006
PIEMONTE;DI PIETRO ITALIA DEI VALORI;88244;2006
PIEMONTE;LA ROSA NEL PUGNO;71323;2006
PIEMONTE;PARTITO PENSIONATI;41163;2006
PIEMONTE;U.D.EUR POPOLARI;15998;2006
PIEMONTE;"I SOCIALISTI ";7976;2006
PIEMONTE;FORZA ITALIA;646951;2006
