Ente;Liste/Gruppi;Voti;Year
LOMBARDIA;P.MONARCHICO POP.;4816;1958
LOMBARDIA;PRI-P.RAD.;4736;1958
LOMBARDIA;MOVIM.AUT.REG.-M.A.R.P.;1714;1958
LOMBARDIA;DC;546208;1958
LOMBARDIA;PSI;143267;1958
LOMBARDIA;PCI;105463;1958
LOMBARDIA;PSDI;45497;1958
LOMBARDIA;PLI;30293;1958
LOMBARDIA;MSI;30032;1958
LOMBARDIA;P.NAZ.MONARCHICO;16255;1958
LOMBARDIA;P.MONARCHICO POP.;5724;1958
LOMBARDIA;MOVIM.AUT.REG.-M.A.R.P.;4708;1958
LOMBARDIA;PRI-P.RAD.;4707;1958
LOMBARDIA;DC;210757;1958
LOMBARDIA;PCI;128912;1958
LOMBARDIA;PSI;116645;1958
LOMBARDIA;PSDI;19412;1958
LOMBARDIA;MSI;14812;1958
LOMBARDIA;PLI;13361;1958
LOMBARDIA;P.MONARCHICO POP.;4685;1958
LOMBARDIA;PRI-P.RAD.;2682;1958
TRENTINO ALTO ADIGE;DC;199805;1958
TRENTINO ALTO ADIGE;PPST;135491;1958
TRENTINO ALTO ADIGE;PSI;37372;1958
TRENTINO ALTO ADIGE;PSDI;29576;1958
TRENTINO ALTO ADIGE;PCI;24219;1958
TRENTINO ALTO ADIGE;MSI;17183;1958
TRENTINO ALTO ADIGE;PLI;10787;1958
TRENTINO ALTO ADIGE;P.NAZ.MONARCHICO;3547;1958
TRENTINO ALTO ADIGE;P.MONARCHICO POP.;1999;1958
TRENTINO ALTO ADIGE;PRI-P.RAD.;1746;1958
TRENTINO ALTO ADIGE;MOVIM.AUT.REG.-M.A.R.P.;675;1958
VENETO;DC;794785;1958
VENETO;PSI;210949;1958
VENETO;PCI;176560;1958
VENETO;PSDI;66140;1958
VENETO;PLI;48149;1958
VENETO;MSI;43455;1958
VENETO;P.NAZ.MONARCHICO;13032;1958
VENETO;P.MONARCHICO POP.;8642;1958
VENETO;PRI-P.RAD.;7041;1958
VENETO;MOVIM.AUT.REG.-M.A.R.P.;1479;1958
VENETO;DC;405259;1958
VENETO;PSI;140519;1958
VENETO;PCI;116069;1958
VENETO;PSDI;56891;1958
VENETO;MSI;25626;1958
VENETO;PLI;22301;1958
VENETO;PRI-P.RAD.;9576;1958
VENETO;P.MONARCHICO POP.;7492;1958
VENETO;P.NAZ.MONARCHICO;7128;1958
FRIULI VENEZIA GIULIA;DC;356357;1958
FRIULI VENEZIA GIULIA;PSI;110008;1958
FRIULI VENEZIA GIULIA;PCI;89638;1958
FRIULI VENEZIA GIULIA;PSDI;62311;1958
FRIULI VENEZIA GIULIA;MSI;32136;1958
FRIULI VENEZIA GIULIA;PLI;18388;1958
FRIULI VENEZIA GIULIA;P.NAZ.MONARCHICO;11019;1958
FRIULI VENEZIA GIULIA;PRI-P.RAD.;5632;1958
FRIULI VENEZIA GIULIA;P.MONARCHICO POP.;5209;1958
FRIULI VENEZIA GIULIA;MOVIM.AUT.REG.-M.A.R.P.;2802;1958
EMILIA ROMAGNA;PCI;514467;1958
EMILIA ROMAGNA;DC;376593;1958
EMILIA ROMAGNA;PSI;215364;1958
EMILIA ROMAGNA;PSDI;87833;1958
EMILIA ROMAGNA;PRI-P.RAD.;74660;1958
EMILIA ROMAGNA;PLI;40576;1958
EMILIA ROMAGNA;MSI;38639;1958
EMILIA ROMAGNA;P.NAZ.MONARCHICO;6027;1958
EMILIA ROMAGNA;P.MONARCHICO POP.;4771;1958
EMILIA ROMAGNA;PCI;366341;1958
EMILIA ROMAGNA;DC;357707;1958
EMILIA ROMAGNA;PSI;178962;1958
EMILIA ROMAGNA;PSDI;65091;1958
EMILIA ROMAGNA;PLI;30383;1958
EMILIA ROMAGNA;MSI;26535;1958
EMILIA ROMAGNA;P.NAZ.MONARCHICO;7813;1958
EMILIA ROMAGNA;PRI-P.RAD.;6408;1958
EMILIA ROMAGNA;P.MONARCHICO POP.;2698;1958
EMILIA ROMAGNA;CONC.EUROPEA DEMOC.;468;1958
TOSCANA;PCI;301948;1958
TOSCANA;DC;276740;1958
TOSCANA;PSI;129659;1958
TOSCANA;PSDI;35752;1958
TOSCANA;MSI;30745;1958
TOSCANA;PLI;22284;1958
TOSCANA;PRI-P.RAD.;8106;1958
TOSCANA;P.NAZ.MONARCHICO;4664;1958
TOSCANA;P.MONARCHICO POP.;3749;1958
TOSCANA;P.NAZIONALE LAVORO;827;1958
TOSCANA;DC;316353;1958
TOSCANA;PCI;231666;1958
TOSCANA;PSI;135684;1958
TOSCANA;MSI;35001;1958
TOSCANA;PSDI;28977;1958
TOSCANA;PRI-P.RAD.;25055;1958
TOSCANA;PLI;13630;1958
TOSCANA;P.NAZ.MONARCHICO;10034;1958
TOSCANA;P.MONARCHICO POP.;4071;1958
TOSCANA;COMUNITA';2274;1958
TOSCANA;PCI;209188;1958
TOSCANA;DC;167444;1958
TOSCANA;PSI;98320;1958
TOSCANA;MSI;19390;1958
TOSCANA;PSDI;17025;1958
TOSCANA;PRI-P.RAD.;13312;1958
TOSCANA;PLI;10629;1958
TOSCANA;P.NAZ.MONARCHICO;3248;1958
TOSCANA;P.MONARCHICO POP.;2579;1958
MARCHE;DC;370597;1958
MARCHE;PCI;218553;1958
MARCHE;PSI;130912;1958
MARCHE;PSDI;36657;1958
MARCHE;MSI;34662;1958
MARCHE;PRI-P.RAD.;29667;1958
MARCHE;PLI;16020;1958
MARCHE;P.MONARCHICO POP.;8826;1958
MARCHE;P.NAZ.MONARCHICO;5016;1958
UMBRIA;DC;212143;1958
UMBRIA;PCI;178429;1958
UMBRIA;PSI;127039;1958
UMBRIA;MSI;42181;1958
UMBRIA;PSDI;18823;1958
UMBRIA;PLI;13245;1958
UMBRIA;PRI-P.RAD.;12875;1958
UMBRIA;P.MONARCHICO POP.;7865;1958
UMBRIA;P.NAZ.MONARCHICO;6269;1958
LAZIO;DC;782579;1958
LAZIO;PCI;477781;1958
LAZIO;PSI;258520;1958
LAZIO;MSI;206088;1958
LAZIO;P.MONARCHICO POP.;80671;1958
LAZIO;P.NAZ.MONARCHICO;71736;1958
LAZIO;PLI;68698;1958
LAZIO;PSDI;59989;1958
LAZIO;PRI-P.RAD.;49674;1958
LAZIO;COMUNITA';10344;1958
LAZIO;FED.AUT.SOCIALDEM.IT;9332;1958
LAZIO;P.CAT.RIS.NAZ.CPI;5508;1958
LAZIO;FR.UNICO SOLDATO IT.;1760;1958
ABRUZZO;DC;327832;1958
ABRUZZO;PCI;147142;1958
ABRUZZO;PSI;86421;1958
ABRUZZO;MSI;43859;1958
ABRUZZO;P.MONARCHICO POP.;28471;1958
ABRUZZO;P.NAZ.MONARCHICO;24599;1958
ABRUZZO;PSDI;23046;1958
ABRUZZO;PLI;12341;1958
ABRUZZO;PRI-P.RAD.;6159;1958
ABRUZZO;P.NAZIONALE LAVORO;3050;1958
ABRUZZO;MOV.AZIONE-RINNOVAM.;752;1958
MOLISE;DC;114013;1958
MOLISE;PCI;36285;1958
MOLISE;PLI;20115;1958
MOLISE;PSI;10455;1958
MOLISE;MSI;9120;1958
MOLISE;P.MONARCHICO POP.;8163;1958
MOLISE;P.NAZ.MONARCHICO;4642;1958
MOLISE;PSDI;2400;1958
MOLISE;PRI-P.RAD.;1604;1958
CAMPANIA;DC;614553;1958
CAMPANIA;PCI;370038;1958
CAMPANIA;P.MONARCHICO POP.;258284;1958
CAMPANIA;PSI;122872;1958
CAMPANIA;MSI;49303;1958
CAMPANIA;PSDI;37657;1958
CAMPANIA;PLI;36443;1958
CAMPANIA;P.NAZ.MONARCHICO;20703;1958
CAMPANIA;COMUNITA';11222;1958
CAMPANIA;PRI-P.RAD.;8357;1958
CAMPANIA;P.CAT.RIS.NAZ.CPI;2591;1958
CAMPANIA;MOV.NAZIONALE IT.;1499;1958
CAMPANIA;MOV.ECONOMICO IT.SOC;571;1958
CAMPANIA;P.NAZIONALE LAVORO;532;1958
CAMPANIA;DC;415414;1958
CAMPANIA;PCI;159544;1958
CAMPANIA;PSI;83892;1958
CAMPANIA;P.NAZ.MONARCHICO;53648;1958
CAMPANIA;PLI;48510;1958
CAMPANIA;P.MONARCHICO POP.;47025;1958
CAMPANIA;MSI;43060;1958
CAMPANIA;PSDI;34758;1958
CAMPANIA;PRI-P.RAD.;8706;1958
CAMPANIA;COMUNITA';3770;1958
PUGLIA;DC;431155;1958
PUGLIA;PCI;277893;1958
PUGLIA;PSI;127449;1958
PUGLIA;MSI;64681;1958
PUGLIA;P.NAZ.MONARCHICO;50888;1958
PUGLIA;P.MONARCHICO POP.;23510;1958
PUGLIA;PLI;23470;1958
PUGLIA;PSDI;17350;1958
PUGLIA;PRI-P.RAD.;6038;1958
PUGLIA;DC;363041;1958
PUGLIA;PCI;154305;1958
PUGLIA;MSI;85424;1958
PUGLIA;PSI;78354;1958
PUGLIA;P.NAZ.MONARCHICO;46988;1958
PUGLIA;P.MONARCHICO POP.;15938;1958
PUGLIA;PLI;15091;1958
PUGLIA;PSDI;12590;1958
PUGLIA;PRI-P.RAD.;4698;1958
PUGLIA;P.CAT.RIS.NAZ.CPI;2030;1958
PUGLIA;P.IT.MUT.INV.GUERRA;465;1958
BASILICATA;DC;159038;1958
BASILICATA;PCI;88214;1958
BASILICATA;PSI;32261;1958
BASILICATA;P.MONARCHICO POP.;24685;1958
BASILICATA;MSI;10250;1958
BASILICATA;COMUNITA';8134;1958
BASILICATA;PSDI;6913;1958
BASILICATA;P.NAZ.MONARCHICO;5202;1958
BASILICATA;PLI;4953;1958
BASILICATA;PRI-P.RAD.;948;1958
CALABRIA;DC;483121;1958
CALABRIA;PCI;234800;1958
CALABRIA;PSI;134615;1958
CALABRIA;MSI;59221;1958
CALABRIA;P.MONARCHICO POP.;32917;1958
CALABRIA;PLI;27695;1958
CALABRIA;P.NAZ.MONARCHICO;20253;1958
CALABRIA;PSDI;19406;1958
CALABRIA;PRI-P.RAD.;6244;1958
CALABRIA;FR.UNICO SOLDATO IT.;2412;1958
SICILIA;DC;552118;1958
SICILIA;PCI;282695;1958
SICILIA;PSI;125353;1958
SICILIA;PLI;90873;1958
SICILIA;MSI;79415;1958
SICILIA;P.MONARCHICO POP.;55513;1958
SICILIA;P.NAZ.MONARCHICO;54192;1958
SICILIA;PSDI;35652;1958
SICILIA;PRI-P.RAD.;8151;1958
SICILIA;P.SOC.SICILIANO;3136;1958
SICILIA;CONC.EUROPEA DEMOC.;1223;1958
SICILIA;DC;527747;1958
SICILIA;PCI;268055;1958
SICILIA;PSI;146410;1958
SICILIA;MSI;93615;1958
SICILIA;PLI;51540;1958
SICILIA;P.NAZ.MONARCHICO;50566;1958
SICILIA;PSDI;35332;1958
SICILIA;P.MONARCHICO POP.;29376;1958
SICILIA;PRI-P.RAD.;19563;1958
SICILIA;P.CAT.RIS.NAZ.CPI;2493;1958
SICILIA;CONC.EUROPEA DEMOC.;1124;1958
SARDEGNA;DC;337492;1958
SARDEGNA;PCI;141839;1958
SARDEGNA;PSI;88492;1958
SARDEGNA;MSI;33744;1958
SARDEGNA;COMUNITA';27799;1958
SARDEGNA;P.MONARCHICO POP.;24880;1958
SARDEGNA;P.NAZ.MONARCHICO;21662;1958
SARDEGNA;PLI;19551;1958
SARDEGNA;PSDI;14616;1958
SARDEGNA;PRI-P.RAD.;3684;1958
SARDEGNA;P.CAT.RIS.NAZ.CPI;3307;1958
VALLE D'AOSTA;UV;30596;1958
VALLE D'AOSTA;DC;27888;1958
VALLE D'AOSTA;MSI;1578;1958
FRIULI VENEZIA GIULIA;DC;72650;1958
FRIULI VENEZIA GIULIA;PCI;50421;1958
FRIULI VENEZIA GIULIA;MSI;34079;1958
FRIULI VENEZIA GIULIA;PSDI;13959;1958
FRIULI VENEZIA GIULIA;PSI;12838;1958
FRIULI VENEZIA GIULIA;PRI-P.RAD.;7280;1958
FRIULI VENEZIA GIULIA;PLI;7216;1958
FRIULI VENEZIA GIULIA;UNIONE TRIESTINA;6661;1958
FRIULI VENEZIA GIULIA;FR.DELL'INDIPENDENZA;6305;1958
FRIULI VENEZIA GIULIA;P.MONARCHICO POP.;2868;1958
FRIULI VENEZIA GIULIA;P.NAZ.MONARCHICO;2647;1958
PIEMONTE;PCI;692049;1983
PIEMONTE;DC;517341;1983
PIEMONTE;PSI;227810;1983
PIEMONTE;PRI;171508;1983
PIEMONTE;PLI;126151;1983
PIEMONTE;MSI-DN;118617;1983
PIEMONTE;PSDI;101709;1983
PIEMONTE;P.RAD;78849;1983
PIEMONTE;PART.NAZ.PENS.;48120;1983
PIEMONTE;DEM.PROL;39493;1983
PIEMONTE;LISTA PER FRIULI VENEZIA GIULIA;8733;1983
PIEMONTE;DC;301007;1983
PIEMONTE;PCI;199784;1983
PIEMONTE;PSI;83724;1983
PIEMONTE;PLI;70329;1983
PIEMONTE;PRI;55689;1983
PIEMONTE;PSDI;50410;1983
PIEMONTE;MSI-DN;35427;1983
PIEMONTE;P.RAD;23218;1983
PIEMONTE;DEM.PROL;13501;1983
PIEMONTE;LISTA PER FRIULI VENEZIA GIULIA;3700;1983
LIGURIA;PCI;445621;1983
LIGURIA;DC;341374;1983
LIGURIA;PSI;126729;1983
LIGURIA;PRI;77212;1983
LIGURIA;MSI-DN;65196;1983
LIGURIA;PLI;58917;1983
LIGURIA;PSDI;41009;1983
LIGURIA;P.RAD;38194;1983
LIGURIA;PART.NAZ.PENS.;33544;1983
LIGURIA;DEM.PROL;19270;1983
LIGURIA;LISTA PER FRIULI VENEZIA GIULIA;2027;1983
LOMBARDIA;PCI;945655;1983
LOMBARDIA;DC;825777;1983
LOMBARDIA;PSI;365549;1983
LOMBARDIA;PRI;251792;1983
LOMBARDIA;MSI-DN;173057;1983
LOMBARDIA;PLI;123904;1983
LOMBARDIA;PSDI;117332;1983
LOMBARDIA;P.RAD;98024;1983
LOMBARDIA;DEM.PROL;83917;1983
LOMBARDIA;PART.NAZ.PENS.;43203;1983
LOMBARDIA;VIV.LIB.;5257;1983
LOMBARDIA;POE;2831;1983
LOMBARDIA;LISTA PER FRIULI VENEZIA GIULIA;2820;1983
LOMBARDIA;DC;419827;1983
LOMBARDIA;PCI;261257;1983
LOMBARDIA;PSI;146469;1983
LOMBARDIA;PRI;76692;1983
LOMBARDIA;MSI-DN;60774;1983
LOMBARDIA;PSDI;52312;1983
LOMBARDIA;PLI;46992;1983
LOMBARDIA;P.RAD;28882;1983
LOMBARDIA;PART.NAZ.PENS.;23394;1983
LOMBARDIA;DEM.PROL;22780;1983
LOMBARDIA;LISTA PER FRIULI VENEZIA GIULIA;2794;1983
LOMBARDIA;DC;572789;1983
LOMBARDIA;PCI;285348;1983
LOMBARDIA;PSI;132098;1983
LOMBARDIA;PRI;64346;1983
LOMBARDIA;MSI-DN;59208;1983
LOMBARDIA;PSDI;44403;1983
LOMBARDIA;PLI;40301;1983
LOMBARDIA;P.RAD;28637;1983
LOMBARDIA;DEM.PROL;27247;1983
LOMBARDIA;PART.CRIST.AZ.SOC.;6354;1983
LOMBARDIA;POE;2682;1983
LOMBARDIA;LISTA PER FRIULI VENEZIA GIULIA;1559;1983
LOMBARDIA;PCI;175649;1983
LOMBARDIA;DC;168930;1983
LOMBARDIA;PSI;71696;1983
LOMBARDIA;MSI-DN;23531;1983
LOMBARDIA;PRI;19663;1983
LOMBARDIA;PSDI;13278;1983
LOMBARDIA;PLI;11914;1983
LOMBARDIA;P.RAD;9945;1983
LOMBARDIA;DEM.PROL;7267;1983
LOMBARDIA;LISTA PER FRIULI VENEZIA GIULIA;857;1983
TRENTINO ALTO ADIGE;PPST;184940;1983
TRENTINO ALTO ADIGE;DC;157082;1983
TRENTINO ALTO ADIGE;PCI;63242;1983
TRENTINO ALTO ADIGE;PSI;38826;1983
TRENTINO ALTO ADIGE;PRI;27789;1983
TRENTINO ALTO ADIGE;MSI-DN;18802;1983
TRENTINO ALTO ADIGE;PPTT;18656;1983
TRENTINO ALTO ADIGE;PSDI;13873;1983
TRENTINO ALTO ADIGE;P.RAD;13856;1983
TRENTINO ALTO ADIGE;PART.SUD.TIROL;12270;1983
TRENTINO ALTO ADIGE;DEM.PROL;10851;1983
TRENTINO ALTO ADIGE;PLI;9052;1983
TRENTINO ALTO ADIGE;LISTA PER FRIULI VENEZIA GIULIA;892;1983
VENETO;DC;804078;1983
VENETO;PCI;326638;1983
VENETO;PSI;167245;1983
VENETO;PRI;87692;1983
VENETO;MSI-DN;75389;1983
VENETO;LIGA VENETA;69814;1983
VENETO;PSDI;53339;1983
VENETO;PLI;50981;1983
VENETO;P.RAD;43101;1983
VENETO;PART.NAZ.PENS.;32618;1983
VENETO;DEM.PROL;29746;1983
VENETO;LISTA PER FRIULI VENEZIA GIULIA;2172;1983
VENETO;DC;392159;1983
VENETO;PCI;258350;1983
VENETO;PSI;127428;1983
VENETO;PRI;55380;1983
VENETO;LIGA VENETA;47262;1983
VENETO;MSI-DN;41406;1983
VENETO;PSDI;40494;1983
VENETO;PLI;27972;1983
VENETO;P.RAD;26516;1983
VENETO;DEM.PROL;19645;1983
VENETO;PART.NAZ.PENS.;16810;1983
VENETO;LISTA PER FRIULI VENEZIA GIULIA;1009;1983
FRIULI VENEZIA GIULIA;DC;303906;1983
FRIULI VENEZIA GIULIA;PCI;170922;1983
FRIULI VENEZIA GIULIA;PSI;98516;1983
FRIULI VENEZIA GIULIA;PSDI;53806;1983
FRIULI VENEZIA GIULIA;PRI;43289;1983
FRIULI VENEZIA GIULIA;MSI-DN;39274;1983
FRIULI VENEZIA GIULIA;MOV.FRIULI;26190;1983
FRIULI VENEZIA GIULIA;PLI;20152;1983
FRIULI VENEZIA GIULIA;P.RAD;19349;1983
FRIULI VENEZIA GIULIA;DEM.PROL;12371;1983
FRIULI VENEZIA GIULIA;LIGA VENETA;8235;1983
FRIULI VENEZIA GIULIA;UNIONE SLOVENA;3911;1983
FRIULI VENEZIA GIULIA;LISTA PER FRIULI VENEZIA GIULIA;2576;1983
EMILIA ROMAGNA;PCI;808838;1983
EMILIA ROMAGNA;DC;343630;1983
EMILIA ROMAGNA;PSI;158654;1983
EMILIA ROMAGNA;PRI;135712;1983
EMILIA ROMAGNA;MSI-DN;62339;1983
EMILIA ROMAGNA;PSDI;54933;1983
EMILIA ROMAGNA;PLI;38165;1983
EMILIA ROMAGNA;P.RAD;31976;1983
EMILIA ROMAGNA;PART.NAZ.PENS.;19911;1983
EMILIA ROMAGNA;DEM.PROL;19455;1983
EMILIA ROMAGNA;UN.PEN.PENS.IT.;3416;1983
EMILIA ROMAGNA;LISTA PER FRIULI VENEZIA GIULIA;1200;1983
EMILIA ROMAGNA;PCI;572797;1983
EMILIA ROMAGNA;DC;318087;1983
EMILIA ROMAGNA;PSI;127691;1983
EMILIA ROMAGNA;PSDI;51381;1983
EMILIA ROMAGNA;PRI;49706;1983
EMILIA ROMAGNA;MSI-DN;46586;1983
EMILIA ROMAGNA;PLI;28736;1983
EMILIA ROMAGNA;P.RAD;20602;1983
EMILIA ROMAGNA;DEM.PROL;13565;1983
EMILIA ROMAGNA;LISTA PER FRIULI VENEZIA GIULIA;1486;1983
TOSCANA;PCI;514662;1983
TOSCANA;DC;248987;1983
TOSCANA;PSI;103111;1983
TOSCANA;PRI;48180;1983
TOSCANA;MSI-DN;38538;1983
TOSCANA;P.RAD;21051;1983
TOSCANA;PSDI;20380;1983
TOSCANA;PLI;15651;1983
TOSCANA;PART.NAZ.PENS.;15490;1983
TOSCANA;DEM.PROL;13933;1983
TOSCANA;LISTA PER FRIULI VENEZIA GIULIA;1096;1983
TOSCANA;PCI;388679;1983
TOSCANA;DC;254873;1983
TOSCANA;PSI;109989;1983
TOSCANA;PRI;45110;1983
TOSCANA;MSI-DN;43938;1983
TOSCANA;PSDI;24956;1983
TOSCANA;PART.NAZ.PENS.;21757;1983
TOSCANA;P.RAD;16201;1983
TOSCANA;DEM.PROL;13270;1983
TOSCANA;PLI;12445;1983
TOSCANA;LISTA PER FRIULI VENEZIA GIULIA;897;1983
TOSCANA;PCI;282411;1983
TOSCANA;DC;142311;1983
TOSCANA;PSI;67635;1983
TOSCANA;MSI-DN;25423;1983
TOSCANA;PRI;19542;1983
TOSCANA;PSDI;10708;1983
TOSCANA;PART.NAZ.PENS.;8151;1983
TOSCANA;PLI;7901;1983
TOSCANA;P.RAD;7645;1983
TOSCANA;DEM.PROL;7466;1983
TOSCANA;LISTA PER FRIULI VENEZIA GIULIA;446;1983
MARCHE;PCI;372317;1983
MARCHE;DC;329888;1983
MARCHE;PSI;96845;1983
MARCHE;MSI-DN;53363;1983
MARCHE;PRI;46166;1983
MARCHE;PSDI;29171;1983
MARCHE;PART.NAZ.PENS.;16813;1983
MARCHE;PLI;16015;1983
MARCHE;P.RAD;15538;1983
MARCHE;DEM.PROL;11000;1983
MARCHE;LISTA PER FRIULI VENEZIA GIULIA;861;1983
UMBRIA;PCI;288396;1983
UMBRIA;DC;188515;1983
UMBRIA;PSI;84555;1983
UMBRIA;MSI-DN;45965;1983
UMBRIA;PRI;21495;1983
UMBRIA;PSDI;11528;1983
UMBRIA;PART.NAZ.PENS.;11209;1983
UMBRIA;P.RAD;9110;1983
UMBRIA;DEM.PROL;8074;1983
UMBRIA;PLI;8068;1983
LAZIO;DC;996227;1983
LAZIO;PCI;953677;1983
LAZIO;PSI;318844;1983
LAZIO;MSI-DN;316742;1983
LAZIO;PRI;152647;1983
LAZIO;PSDI;144731;1983
LAZIO;P.RAD;114922;1983
LAZIO;PLI;86811;1983
LAZIO;PART.NAZ.PENS.;50056;1983
LAZIO;DEM.PROL;39854;1983
LAZIO;UN.DIF.PENS.;15182;1983
LAZIO;PART.MON.NAZ.;13573;1983
LAZIO;LISTA DI LOTTA;6863;1983
LAZIO;UN.PEN.PENS.IT.;6528;1983
LAZIO;POE;2561;1983
LAZIO;LISTA PER FRIULI VENEZIA GIULIA;2101;1983
ABRUZZO;DC;342687;1983
ABRUZZO;PCI;239469;1983
ABRUZZO;PSI;78691;1983
ABRUZZO;MSI-DN;54862;1983
ABRUZZO;PSDI;29146;1983
ABRUZZO;PRI;20191;1983
ABRUZZO;PLI;13831;1983
ABRUZZO;PART.NAZ.PENS.;13022;1983
ABRUZZO;P.RAD;12115;1983
ABRUZZO;DEM.PROL;8557;1983
ABRUZZO;LISTA PER FRIULI VENEZIA GIULIA;586;1983
MOLISE;DC;115198;1983
MOLISE;PCI;40939;1983
MOLISE;PSI;16457;1983
MOLISE;MSI-DN;10618;1983
MOLISE;PSDI;7532;1983
MOLISE;PRI;6981;1983
MOLISE;PLI;4647;1983
MOLISE;DEM.PROL;2988;1983
MOLISE;P.RAD;2359;1983
CAMPANIA;DC;699918;1983
CAMPANIA;PCI;571102;1983
CAMPANIA;MSI-DN;293982;1983
CAMPANIA;PSI;255177;1983
CAMPANIA;PSDI;109122;1983
CAMPANIA;PRI;69321;1983
CAMPANIA;PLI;55427;1983
CAMPANIA;P.RAD;40076;1983
CAMPANIA;PART.NAZ.PENS.;23961;1983
CAMPANIA;DEM.PROL;21337;1983
CAMPANIA;PART.NAZ.INQ.;4768;1983
CAMPANIA;LISTA PER FRIULI VENEZIA GIULIA;1921;1983
CAMPANIA;DC;464886;1983
CAMPANIA;PCI;209428;1983
CAMPANIA;PSI;158878;1983
CAMPANIA;MSI-DN;87810;1983
CAMPANIA;PSDI;62936;1983
CAMPANIA;PRI;30049;1983
CAMPANIA;PLI;21280;1983
CAMPANIA;DEM.PROL;13295;1983
CAMPANIA;PART.NAZ.PENS.;11265;1983
CAMPANIA;P.RAD;10543;1983
PUGLIA;DC;443283;1983
PUGLIA;PCI;330575;1983
PUGLIA;PSI;193813;1983
PUGLIA;MSI-DN;135065;1983
PUGLIA;PSDI;72901;1983
PUGLIA;PRI;39130;1983
PUGLIA;PLI;28842;1983
PUGLIA;PART.NAZ.PENS.;19544;1983
PUGLIA;P.RAD;16202;1983
PUGLIA;DEM.PROL;8793;1983
PUGLIA;DC;412766;1983
PUGLIA;PCI;269365;1983
PUGLIA;PSI;144579;1983
PUGLIA;MSI-DN;103662;1983
PUGLIA;PSDI;46247;1983
PUGLIA;PRI;36236;1983
PUGLIA;PLI;20948;1983
PUGLIA;PART.NAZ.PENS.;18927;1983
PUGLIA;P.RAD;10488;1983
PUGLIA;DEM.PROL;7229;1983
BASILICATA;DC;171328;1983
BASILICATA;PCI;103882;1983
BASILICATA;PSI;40757;1983
BASILICATA;MSI-DN;23489;1983
BASILICATA;PSDI;17334;1983
BASILICATA;PRI;4872;1983
BASILICATA;DEM.PROL;3401;1983
BASILICATA;P.RAD;3315;1983
BASILICATA;PLI;2870;1983
BASILICATA;LISTA PER FRIULI VENEZIA GIULIA;897;1983
CALABRIA;DC;425891;1983
CALABRIA;PCI;303434;1983
CALABRIA;PSI;187195;1983
CALABRIA;MSI-DN;89198;1983
CALABRIA;PSDI;56897;1983
CALABRIA;PRI;41888;1983
CALABRIA;PART.NAZ.PENS.;17843;1983
CALABRIA;DEM.PROL;13819;1983
CALABRIA;PLI;10185;1983
CALABRIA;P.RAD;9893;1983
CALABRIA;LISTA PER FRIULI VENEZIA GIULIA;2284;1983
SICILIA;DC;540150;1983
SICILIA;PCI;320075;1983
SICILIA;PSI;199041;1983
SICILIA;MSI-DN;179015;1983
SICILIA;PRI;74362;1983
SICILIA;PSDI;71267;1983
SICILIA;PLI;56518;1983
SICILIA;PART.NAZ.PENS.;21635;1983
SICILIA;P.RAD;17832;1983
SICILIA;DEM.PROL;13638;1983
SICILIA;GIUST. E LIB.;1692;1983
SICILIA;LISTA PER FRIULI VENEZIA GIULIA;1682;1983
SICILIA;MOV.POP.CRIST.;1607;1983
SICILIA;DC;541969;1983
SICILIA;PCI;295943;1983
SICILIA;PSI;179206;1983
SICILIA;MSI-DN;110574;1983
SICILIA;PRI;63215;1983
SICILIA;PSDI;62588;1983
SICILIA;PLI;33651;1983
SICILIA;DEM.PROL;19448;1983
SICILIA;P.RAD;19169;1983
SICILIA;PART.NAZ.PENS.;15989;1983
SICILIA;LISTA PER FRIULI VENEZIA GIULIA;6925;1983
SICILIA;FR.NAZ.SIC.;5228;1983
SARDEGNA;DC;306660;1983
SARDEGNA;PCI;279127;1983
SARDEGNA;PSI;98179;1983
SARDEGNA;PS D'AZ.;91923;1983
SARDEGNA;MSI-DN;60670;1983
SARDEGNA;PSDI;37253;1983
SARDEGNA;PRI;29505;1983
SARDEGNA;PART.NAZ.PENS.;16128;1983
SARDEGNA;P.RAD;15121;1983
SARDEGNA;DEM.PROL;14598;1983
SARDEGNA;PLI;14353;1983
SARDEGNA;MOV.ECOL.SARDO;4263;1983
SARDEGNA;LISTA PER FRIULI VENEZIA GIULIA;511;1983
VALLE D'AOSTA;UV-UVP-D.POP.;28086;1983
VALLE D'AOSTA;PCI;16035;1983
VALLE D'AOSTA;DC;14203;1983
VALLE D'AOSTA;PSI;5266;1983
VALLE D'AOSTA;PLI-PRI-PSDI;4239;1983
VALLE D'AOSTA;MSI-DN;2565;1983
VALLE D'AOSTA;NUOVA SINISTRA;1853;1983
FRIULI VENEZIA GIULIA;DC;47354;1983
FRIULI VENEZIA GIULIA;PCI;46652;1983
FRIULI VENEZIA GIULIA;LISTA PER FRIULI VENEZIA GIULIA;40069;1983
FRIULI VENEZIA GIULIA;MSI-DN;16402;1983
FRIULI VENEZIA GIULIA;PSI;12709;1983
FRIULI VENEZIA GIULIA;PRI;9152;1983
FRIULI VENEZIA GIULIA;P.RAD;7081;1983
FRIULI VENEZIA GIULIA;UNIONE SLOVENA;5523;1983
FRIULI VENEZIA GIULIA;PSDI;5258;1983
FRIULI VENEZIA GIULIA;PART.NAZ.PENS.;4071;1983
FRIULI VENEZIA GIULIA;PLI;3971;1983
